Node Id	Estimated Local Butterfly Count in node partition dst
225716105	3.0
276150956	26.0
1003745297	23.0
109920903	27.0
91504684	24.0
1162040046	153.57025553766434
1016712537	188.27695889772974
568043704	721.6996865112674
214224658	28.0
407576864	38.36911744635182
1383422716	1.03578145796209E7
89919655	2.0
1004107396	11817.943502489923
1335601199	25.713778221110864
207898647	7.6118815443524275
139484104	3665.4888529916007
1210437525	12.664147783568797
121772246	505.89460476990797
227497791	20.0
1322999512	153.57025553766434
122236737	21.0
1035933210	14.964801374681533
281448491	27.0
449883283	19293.45805723834
285294989	5.762404772828873
1102695418	634.6602809023088
1051986199	1688.8393447681726
1009716545	267.30127176756537
552060470	1510.6903545560053
109205752	2.0
1005735296	1055.4183967378997
1165927907	3140.658033573229
41699734	142.84151565057394
1307531286	15.0432137842489
1025129827	20.0
225994034	142.84151565057394
1019180747	70.50474396066602
168289037	142.84151565057394
274380830	5.1800248201204555
1158200114	239.08566077710046
184339791	239.08566077710046
568246328	19293.45805723834
91448617	24.0
1061994175	1510.6903545560053
12526382	25.713778221110864
171411337	25.0
291768744	113.0
172725420	2.0
209726968	2.0
270810272	26.0
197608625	20.0
126527579	2801.2677057116434
222975035	1.922698011028077
611552211	239.08566077710046
1343390930	25.0
272296641	2.0
1069514318	5.668834111511377
90275744	43.92761913594737
1081642788	21.0
557409741	11.718385401149348
196165266	1.2248011114838386
437555857	739314.667189597
576298065	1277.106745546524
283596425	217.50315202172595
606020527	215.19506350362448
1301268496	19293.45805723834
1601480922	100.54832846533185
91927523	33.89683749505271
1330871039	20.0
85915468	85.5018552871055
1002421857	5.762404772828873
1337511530	11.718385401149348
1026358307	20.0
1382375772	1859.4882049370494
1088311906	6423.609224391555
71566625	10.227435268837128
179587217	14.964801374681533
279575064	2.0
553815443	21.0
430590620	169.58279758534107
62710466	219.0989184286843
280423822	91.15754900009956
1019692750	309.9446402041143
270004492	5.762404772828873
410605220	2919.4057012404623
1014366449	1291.5914361273212
215034737	1.0
142273317	27.0
407732671	20.0
190967471	1.0
1317658935	22.0
1085597399	17.0
1020333227	65.80282436895861
106388468	20.0
168808269	17.0
208615263	634.6602809023088
289391687	2.0
1446788363	19293.45805723834
283831900	17.216219293076712
197863509	5.0
562891154	93.29474721000415
1013462287	27.0
285804725	119.15483391477055
1188861193	673.7924421032776
1343410200	3900.193658820788
1367580136	634.6602809023088
1360700502	21.0
60602195	15.0
1361897008	21.0
100778549	157.73276174328797
1456041386	3953.4324382258296
103960584	20.0
1448288559	11.718385401149348
285730190	480.74062691189204
1331387373	1055.4183967378997
193130312	369.6146700319343
149798561	23.0
228551194	3.0
211750727	33.89683749505271
213768722	49.76050218567997
1420048135	9.843307074973932
292479885	18.4465451136271
1361557954	1291.5914361273212
210307368	97.79821389318207
124090894	22.0
291254506	93.64116405681514
1032446127	95.72929055594263
1172146329	635.3069631873411
13411135	24.0
176424484	22.0
1006795265	20.0
94730531	2.2614197721269607
1004266871	83.06551157699836
1158177176	192.20893183954922
296370398	10.978315443510716
1077430983	153.57025553766434
170612048	92.57452252164428
169894769	24.0
175787643	9.71838540114935
639589487	239.08566077710046
1321530980	192.20893183954922
119311158	20.0
286895695	178.4336518227558
104808497	8.0
1006304906	1055.4183967378997
221625866	10.0
280754738	3.0
1093426547	62285.57251873587
1083889104	240.96525290671514
115150918	142.84151565057394
160994028	333.5902341963739
1042371398	1637641.5386685058
211431328	2.2614197721269607
1061297417	239.08566077710046
1363611730	153.57025553766434
1319640240	26.0
403107352	2.2614197721269607
1459091247	955.3134439026336
1005835731	1291.5914361273212
411328958	1510.6903545560053
145780579	634.6602809023088
143638655	25.713778221110864
554097628	1510.6903545560053
93970584	12.183013921320294
294055867	17.63839309259378
1249671808	15.0432137842489
623076862	27.0
169183842	8.717013325933392
1055244448	15.0432137842489
1027910421	1.1670082348800221
275963592	24.0
94364101	11817.943502489923
207488095	24.0
612691431	227.49597206782934
110440905	10867.434098062855
217517469	20.0
145209162	24.0
99315599	22.0
99197327	26.0
561706272	21.0
1029939099	25.0
1100888420	82.08673941398567
1387787783	1742.696941799501
291104420	20.0
85564886	2.0
51804552	505.89460476990797
108761750	8.0
291243267	21.0
408474460	3.0
1345968376	1187.3916870675687
227716819	2919.4057012404623
1319526598	95.72929055594263
198635048	3.0
1181020988	178.4336518227558
1341449181	1044.3451963331522
1215867159	673.7924421032776
160264045	142.84151565057394
101112224	5.662366031459303
212774145	21.0
173586358	23.0
1060101895	15.0
1332687950	20.0
1029274080	23.0
208842846	15.0
1038030103	27.0
106947181	142.84151565057394
279492466	3665.4888529916007
401906408	21.0
1063687606	24.0
296529103	26.0
1348945477	15.0
1014313387	20.0
38247555	2.0
1006893016	15.0
39947894	2.0
104954391	242.5567837369862
1005475204	119.99507579167874
195096678	142.84151565057394
55749111	20.0
289579340	30.150477085676133
294522807	15633.327465408312
80413662	680.8860394934628
1033100292	4.3254503012129
1319180636	82732.4143522984
1056771945	319.2799645388567
564089018	14.964801374681533
1032937919	26.21557875551605
57952973	93.64116405681514
1335042411	25.713778221110864
1016541128	152.6272661347612
1172024282	26.0
41035378	2.40458721796709
1319684640	25.713778221110864
126230241	93.64116405681514
144396260	1055.4183967378997
1337500601	142.84151565057394
1300967383	95.72929055594263
1342363844	673.7924421032776
585558317	15633.327465408312
579177661	24.0
1353342839	1055.4183967378997
1353003154	24.0
1138488419	2.0
1040619772	24.0
1344494497	15.0432137842489
226039974	19293.45805723834
1365777715	2.0
1002303371	102.80195779048141
168402465	252.67429205227154
135148605	2919.4057012404623
1031640935	24.0
213123005	10.0
207432477	1.922698011028077
1031342132	38.0
1005409887	20.0
290588856	95.72929055594263
145472077	634.6602809023088
1109413588	153.57025553766434
70938745	23.45325254273883
56960342	24.0
180362242	24.0
200515522	178.4336518227558
96934179	142.84151565057394
88342133	1.0
142052193	142.84151565057394
169009321	95.72929055594263
1259158873	64.12313191423046
146093840	20.0
1042705768	9.71838540114935
208079445	82.08673941398567
429843730	239.08566077710046
1319229688	95.72929055594263
551564315	21.736895448806507
213271765	2.0
1264719216	19293.45805723834
180966617	24.0
99470818	634.6602809023088
222239149	401.14572014692646
1070602465	951.7408649554311
1108209853	153.57025553766434
219761550	239.08566077710046
1110935396	7.178674173327225
270387005	7.072667234538782
274220478	24.0
1150167679	22.0
195742320	25.0
125114975	15.0
142873468	142.84151565057394
66661805	407.2214753616462
1363311922	59.20892080193806
449746746	955.3134439026336
103852257	1187.3916870675687
195274236	24.0
218824986	27.0
1330875188	239.08566077710046
279486670	20.0
1093369047	101.06720972909004
1347420771	21.0
85533992	17.0
10909165	2.0
584434175	401.14572014692646
1055306867	20.0
73603676	12.0
1093063154	7890.3539040650785
1063657856	21.0
208670453	33.89683749505271
1007528392	3884.7646905379142
1327416732	28.0
225122755	15.0432137842489
566227884	21.0
92531770	2401.0635946377915
1075084788	22.0
1356683258	242.5567837369862
168216384	7.0
606893057	11.718385401149348
605059849	1.017421491960339E7
156194220	79.53893961898126
195844295	10.0
1037412564	15.0
450045442	1742.696941799501
1049552626	11.718385401149348
186884835	20.0
185160692	1187.3916870675687
414603825	27.0
1021832974	33.89683749505271
1069287954	365.47800390955456
282224254	2.0
451144411	239.08566077710046
1036033934	15.0432137842489
568644871	192.98897842733913
1086972436	154.9340235878515
1045593545	13.0
172024620	142.53801792095624
198870095	10.227435268837128
124671882	20.0
1002931069	7.0
38585882	24.0
1333092396	3356.795503466951
1319331556	8.850854237414724
1040697900	789.3477090996305
1037623743	46.65806786747159
1020532953	83.41372878797802
170197475	27.0
188226219	95.72929055594263
289207328	242.5567837369862
188387127	23.0
1324420810	4.835344503501216
130193835	1580.2551229930377
193377411	17.257030118809435
169799916	24.0
290921205	20.0
1365764102	6784.621626792321
416899535	242.5567837369862
407162	20.0
1329839622	21.0
1006547535	5.0
181839842	15.0432137842489
119810104	2.754294594380105
565373961	24.0
66676669	21.0
411550296	4286470.46845048
100063184	3953.4324382258296
283010336	23.0
1010812402	21.527634991005684
267265368	33.89683749505271
95684643	3.0
1342403956	3.0
169208908	163983.83313703883
182495686	634.6602809023088
193724432	20.0
1321949221	15.0
86062795	20.0
113258189	2.754294594380105
1355894310	57.7444764423784
1332873849	20.0
161014389	21.0
356891	20.0
164580616	20.0
1108335461	11817.943502489923
1213572775	1277.106745546524
11062737	22.0
1008487156	142.84151565057394
160844712	17.63839309259378
567638702	142.53801792095624
1061183369	24.0
1094019020	178.4336518227558
1026547104	269.3188488947651
1053031785	2.0
208071842	20.0
79048752	20.0
280085014	19.932336017026877
1003369831	2.8534838124996966
1308083476	2.2614197721269607
1036048873	20.0
1394851851	1510.6903545560053
192333044	2.2614197721269607
195126588	15.0432137842489
1320163140	635.3069631873411
91762359	634.6602809023088
1084538382	271.1136561226745
195479223	27.0
171807570	95.72929055594263
137262779	22.0
206071502	17643.78071894817
63162071	27.0
1039295776	20.0
166037374	3.0
668770998	242.5567837369862
1344189791	1291.5914361273212
184788926	2.40458721796709
172527854	26.0
1144637460	474337.39456913644
123578816	8.0
276907577	3761.218143547543
225097978	2.40458721796709
1319340881	10.0
408482940	27.0
107423585	1.1670082348800221
218560531	27.0
290278889	365.47800390955456
295048209	20.0
1034576855	2.0
1442327705	2321.1055440626305
120745823	951.7408649554311
1426059944	25.0
81334624	27.0
53692041	24.0
205228134	22.0
20066597	15.0432137842489
1123461607	1055.4183967378997
1319748781	25.713778221110864
53048666	2.0
285647164	1684.5403120838628
1321536562	1291.5914361273212
297630681	2.2614197721269607
63247428	634.6602809023088
81418259	2.754294594380105
1324352274	20.0
1356355614	102.80195779048141
226130250	15.0432137842489
179310935	242.5567837369862
181634320	20.0
106995773	24.0
1326948862	26.0
1009347217	1.0
1005331834	15.0
1037257206	2.2614197721269607
1011660711	673.7924421032776
1401081758	15.0432137842489
1334278743	15.0432137842489
16592218	3.0
199163498	24.0
198622098	3.0
120405871	22.0
1401938846	279.53482266727235
213250602	103.14262459358879
1341695446	5.138664019851454
553185307	178.4336518227558
38327544	15.0432137842489
403562967	1441.5540038767915
189383319	27.0
1004114999	27.320888488417246
278161872	2.0
157982183	3.0
1318782200	102.80195779048141
1042628485	4.3254503012129
228510494	2.0
215321499	20.0
1080662701	15633.327465408312
1008723508	1510.6903545560053
132932884	77.7185055010742
90296244	2.0
1003237069	20.0
125958001	15.0
61415311	294.1168688253369
1016914038	26.0
225452976	21.0
1335919037	2421320.2751092818
161545876	20.0
1055516164	21.0
1080813086	26.0
1156659485	22.0
1189747892	15.0432137842489
1015368469	30.150477085676133
108361004	142.53801792095624
1365196513	55.49945975826256
296849967	6072518.120600143
1020288966	20.0
127017970	24.0
1001355611	2.0
1189295389	635.3069631873411
1345648838	21.0
128413026	1291.5914361273212
159981828	23.0
289182230	24.0
278681767	169.69943616092525
1329669988	32.12314531647962
1043455214	9.71838540114935
412533035	82.08673941398567
85114532	2.0
1305387394	21.0
182818967	20.0
1043461170	22.0
170329542	120.94291876899861
1321970063	1291.5914361273212
101186663	21.0
1078751311	68.82484630382784
1060071375	19.932336017026877
297267117	24.0
206573186	50.259569393036855
203768959	5.0
131086544	20.0
292031178	95.72929055594263
111678667	3.0
195913248	1.0
1029764129	997.5938532571677
202579318	22.0
1344165923	178.4336518227558
54554658	2.0
97303721	2.0
1394851562	82.08673941398567
566016940	24.0
179970532	10.227435268837128
125977774	11.718385401149348
1022419063	1084.9417044758359
1438649376	178.4336518227558
164352477	634.6602809023088
128319103	10.718385401149348
161119636	183.43094468006652
287897469	142.84151565057394
1394943250	462061.6049358932
1318877053	1912.296675622596
122837690	88.64897308096468
115220224	82.08673941398567
1032151099	3.0
105943568	22.0
1109209210	3456693.542454671
227952080	3.0
216285289	2.0
285912977	3282.9442175903746
130827564	2.0
1108462128	1187.3916870675687
274614391	32.322900758072834
1301971980	153.57025553766434
58821760	22.0
561349595	172.36341888209378
1383723936	231.38359418199332
191265151	365.47800390955456
1330213623	634.6602809023088
1301428078	401.14572014692646
1037241123	95.72929055594263
185317515	22.0
413811979	338.0535755782663
141773943	20.0
1083681807	1187.3916870675687
1329026720	1055.4183967378997
274540679	95.72929055594263
1089694867	14.964801374681533
1214607464	102.96451753342471
114355885	15.0432137842489
1451469931	24.0
178978083	95.72929055594263
1071263784	102.80195779048141
1159434422	1547.1156178143115
422321534	7.750290664205023
409229595	9.71838540114935
68881889	20.0
1319651832	36.32849313261114
427986194	4900093.758636756
35686246	1510.6903545560053
1363954901	24.0
1001072367	91.02561033233044
1314643711	673.7924421032776
1047428646	24.0
293204767	25.713778221110864
209486542	1475.3445752578039
268078003	19.446096850030727
1360486158	15.0
1332692687	333.5902341963739
94949976	33.89683749505271
1053532998	99.30353008827444
90340847	2.2614197721269607
269319112	20.0
1331656052	1208.3916870675687
287728851	1.2248011114838386
1003704308	2111.6220959067896
1020664250	5.0
1051969902	41.408593253246764
449813603	219.37307990662296
225786844	3.0
1022313024	15.0
267404322	24.0
185932391	2.0
1190371623	242.5567837369862
278067532	105.51470517526188
1322603653	20.0
168098882	8.0
1344925260	64.12313191423046
1064125010	1187.3916870675687
1371728570	23.0
1111673196	24.0
1048540212	21.0
279500625	15633.327465408312
1053832090	15.0
1050705983	242.5567837369862
1047810464	21.0
275025349	24.0
1319940743	46.43255198936711
1305081865	576.6168491784355
104929614	1.1670082348800221
180221855	2.0
1111495884	146.39158136433713
187950119	93.64116405681514
125626764	82.08673941398567
1319507114	95.72929055594263
111604132	5.0
166692769	10.718385401149348
1109164628	480.74062691189204
63424580	1291.5914361273212
1188772489	28.09412463855997
1362915742	634.6602809023088
96730924	2.0
104521714	20.0
1085593731	24.0
403504804	32.04207045841868
53833465	21.0
229294074	24.0
1319045222	33.89683749505271
1343988076	210.9915361385405
288169345	26.0
111723142	47.89066186448741
1024079664	4891530.073504015
175413984	634.6602809023088
89723447	21.0
1370626864	160807.11994003967
217365886	20.0
553933448	142.53801792095624
118427036	10.227435268837128
417756538	178.4336518227558
1058901272	673.7924421032776
1015564388	2.0
201343866	25.0
1019502702	1084.9417044758359
1003415183	3.0
1337171738	25.0
415275645	21.0
97398702	365.47800390955456
53806667	15.0432137842489
38260548	21.0
1032836318	48.65172436658326
189007746	82.08673941398567
177473952	22.0
1016350203	25.713778221110864
229905047	46.65806786747159
1300579951	93.11373683145793
561384820	801.0081461510008
1186400137	634.6602809023088
406695266	142.84151565057394
1038793130	34.139813904284956
273792399	673.7924421032776
1318959651	401.14572014692646
1035226935	21.0
177322775	937.2217983006891
104256168	635.3069631873411
1093320027	338.0535755782663
1015043958	8.0
209178628	1.1670082348800221
127961474	2.0
1044141203	19.932336017026877
1051532840	25.713778221110864
1323568641	22.0
89986330	95.72929055594263
1004292707	24.0
635021165	27.0
114883811	25.0
1359370015	71.45134446467834
188470014	63.05436856857821
179412407	2.0
1394469744	20.0
101591900	16.0
1311307997	635.3069631873411
105437810	2.0
168881478	23.0
38293142	20.0
212239867	142.84151565057394
97047425	2.0
122595382	787.6362864351545
167880335	142.53801792095624
222123272	156.8404587229459
401013250	217.50315202172595
1031560198	183.43094468006652
1083829476	1643.52399522848
227414530	2397.9625668050085
143153450	25.713778221110864
411824450	673.7924421032776
1432223497	206.70893212305415
1044412406	20.0
405539567	178.4336518227558
1054038959	20.0
1124948382	26.0
424120747	24.0
118157320	33.89683749505271
1012355501	4.835344503501216
1059294468	25.713778221110864
1341477412	15.0432137842489
407257037	22.0
279317731	2.754294594380105
210984054	25.713778221110864
84446134	3.0
1106946009	102.96451753342471
1332187913	21.0
228809190	634.6602809023088
1075592107	178.4336518227558
1394803366	1055.4183967378997
583783197	673.7924421032776
284455898	3.0
1013363103	10.0
267180460	21.0
283507186	27.0
283994968	5.6584993678316415
129001296	24.0
112127374	24.29891701913033
1108032830	123.07053911769538
129036521	3.0
43288367	20.0
1188297251	82.08673941398567
1394390258	401.14572014692646
101033326	553.8188091518671
1071228377	95.72929055594263
1340218038	21.0
1239118251	27.0
281604298	33.89683749505271
267369311	3.0
58342266	5.0
1003068900	17.63839309259378
279184627	15.0432137842489
189164697	22.0
1021275223	2.052639004848056E9
1007459803	1510.6903545560053
1040319964	3.0
170140189	3.0
272040880	15.0432137842489
582037046	27.148774550547085
556240750	55.83039853991048
140775249	24.0
212641490	3.0
85249337	21.0
1322432062	70.90223451510012
1077544732	33.89683749505271
403923815	3.0
94946255	25.713778221110864
129139876	24.0
1002897940	1510.6903545560053
9440922	3665.4888529916007
408101785	365.47800390955456
1033938666	424.81601621344373
204761622	17.0
161976960	192.98897842733913
566389380	178.4336518227558
1212397774	673.7924421032776
1026410150	24.0
1027875410	15.0
1079885184	24.0
1047470191	95.72929055594263
103748314	635.3069631873411
1071440914	25.713778221110864
128359910	178.4336518227558
131975767	11.718385401149348
228232779	1187.3916870675687
268787390	1510.6903545560053
1190333243	338.0535755782663
203098518	102.96451753342471
223884223	20.0
406130575	24.0
296013967	142.53801792095624
1255590069	242.5567837369862
1012325623	15.0
1300691999	153.57025553766434
1050818138	48.65172436658326
138426081	5.138664019851454
408266810	15.0432137842489
117454499	2.0
1095866344	20.0
183621849	20.0
278847626	3.0
1309886699	15.0
277654285	27.0
1149840089	24.0
1039903958	29.860689142402187
141567095	1187.3916870675687
162148187	20.0
1425309408	22.0
1117830290	21.0
279116679	9.71838540114935
1190200267	242.5567837369862
438787716	28.0
295159830	20.0
163655398	1.1670082348800221
190663246	15.0
1070167264	20.0
1439190808	20.0
559963073	188.27695889772974
144027702	95.72929055594263
218949792	2094.398536286515
279178831	2.0
272268121	20.0
107999996	2.0
1014045745	24.0
1076591122	271.1136561226745
271999036	271.1136561226745
1066574773	24.0
1032626626	1291.5914361273212
1328541911	142.84151565057394
1004194956	7.7035074866976885
56543085	634.6602809023088
1035135354	95.72929055594263
295186575	247.54930003476926
414654652	2.754294594380105
1376742701	78.50725594642964
1178375808	517187.4798047901
182980677	789.3477090996305
1036627177	142.84151565057394
216429771	26.0
13474591	5.0
175836663	8.850854237414724
448771364	242.5567837369862
420135776	24.0
105813682	20.0
176906737	17.0
286662904	2.40458721796709
1024880097	15.0
17539978	25.0
1015410495	55.49945975826256
296037760	24.0
217295468	5.138664019851454
95632137	25.806385687994634
1221010053	235.24626273203435
1004522974	1.0
1001024513	4.835344503501216
568449294	15.0432137842489
40863167	2.0
288222963	142.53801792095624
598541672	634.6602809023088
1089844857	82.25964592793399
421586471	14.964801374681533
99461354	24.0
104607734	6.707210187258144
1029202336	82.16793154004887
269342692	20.0
407749813	130.8766948284299
1069009330	242.5567837369862
267720823	42.215602928204994
66245532	2.0
31512029	12.0
207308730	11817.943502489923
1004774083	3.0
1108355266	2.0
191156642	286.40451872814464
115303859	634.6602809023088
1108949172	2421320.2751092818
219697409	18.0
441145578	33.89683749505271
1003403003	17.257030118809435
1036352456	102.80195779048141
1353965693	20.0
1001739322	1.0
1095033423	20.0
1320062234	226.44564336089212
1003128079	529.2758270434811
168066266	226.47614828746853
228108978	5.762404772828873
553856197	24.0
176061615	15.0432137842489
101872064	22.0
1377114553	178.4336518227558
1056348999	1.1670082348800221
78944649	15633.327465408312
108954247	2919.4057012404623
184150652	24.0
554577411	2119.8389887725516
1087206617	1716.9461829309025
1015540199	25.713778221110864
188837085	197.6770675238537
281884890	25.0
177494238	23.0
1045641987	3.0
54992062	24.0
107595101	2.0
287053095	27.0
72373624	15.0432137842489
212006488	192.20893183954922
1004501865	178.4336518227558
208366496	7.0
121218933	142.53801792095624
1143044828	15.0432137842489
1004398831	248263.86644625434
1004401964	1365.2906497729539
1013983273	206.70893212305415
1025397201	33.89683749505271
295922386	21.0
1003547913	7.0
1038653941	3.0
560433178	178.4336518227558
267703093	15.0432137842489
176785492	21.0
201896248	21.0
117165138	3.0
189091007	1.0
204942174	16.0
1156825344	159.94080842018235
418534407	23.0
203361914	142.53801792095624
1302160670	576.3833670999524
270131747	7.581180097120649
1335656496	744.511109254085
1156240239	7375577.310461486
294052199	1187.3916870675687
1320777385	1187.3916870675687
197535042	10.0
1004469837	24.0
171998784	1.2248011114838386
403710797	15.0432137842489
1048687539	1579.0881147581576
555590435	102.96451753342471
1024829826	21.0
206868802	9.71838540114935
1003828291	242.5567837369862
1196960121	1277.106745546524
288323473	4.3254503012129
292364960	1.1670082348800221
555304186	365.47800390955456
1084594823	20.0
1417229204	1055.4183967378997
1038562467	25.806385687994634
1016243683	673.7924421032776
1602034737	21.0
68577322	142.84151565057394
187448435	22.0
1052197966	26.0
429539634	22.0
106803415	17.257030118809435
1015416665	20.0
1113165468	279.53482266727235
92762989	2.0
1341438359	1055.4183967378997
1331381256	3.0
1017218477	2.0
447326198	33.89683749505271
292270321	20.0
575144013	14.246122843787173
111208594	27.0
1002841531	142.84151565057394
141649426	90.31983057951983
1015085375	17.257030118809435
97774040	21.0
1042749366	22.0
552907934	178.4336518227558
280969371	2.0
294696376	33.89683749505271
1007412622	15.0432137842489
1081028361	2919.4057012404623
147741545	1.0
1317819661	239.08566077710046
86714971	2.0
1028758045	634.6602809023088
93685073	1.1670082348800221
98474968	673.7924421032776
96251056	17.257030118809435
1084782765	26.0
1415501372	1055.4183967378997
120952479	1.0
282518084	115.20113809131256
593905349	24.0
1003775763	7.0
1338621235	146.39158136433713
1417261980	1055.4183967378997
1343143991	1055.4183967378997
1367356520	333.5902341963739
11223517	819.8042722012295
140529455	20.0
1446398567	34.70670336006539
1217422460	82.08673941398567
1187843945	365.47800390955456
164720874	25.0
141218609	26.0
1318073454	1055.4183967378997
13388593	13.0
186516887	20.0
96264113	20.0
427314769	365.47800390955456
1018297160	21.0
551292973	219.37307990662296
1316569034	1187.3916870675687
411300695	673.7924421032776
1006911249	33.89683749505271
184836481	40.93942808386716
1160808721	239.08566077710046
1046224301	142.84151565057394
1318245216	142.53801792095624
1359664508	20.0
670989168	401.14572014692646
1011935164	634.6602809023088
1428865690	1467.1782856106831
608402343	36.863680872852875
279609113	20.0
224571677	15.0432137842489
1410606604	505.89460476990797
183298033	99.72440822355745
154404182	15.0
184837015	635.3069631873411
1000743975	1022.3263925056185
1062318311	3140.785545807268
173507171	2.0
93192479	1.922698011028077
557566051	1291.5914361273212
91006690	15.0
1026399831	9.71838540114935
53613090	17.0
167634198	10.227435268837128
656304062	111.68008890855639
208112382	22.0
1368200947	2020.8824630567135
1025295921	20.0
1003069991	7.0
221229740	24.0
215154421	95.72929055594263
564406770	635.3069631873411
1017230839	37.97465840403517
126363452	1838.4262323554435
1300193770	22.0
1419587333	1033.8147996718963
1038382417	322.18780793018664
173323261	236.62560321774552
573118522	3.0
1009633017	25.0
280424913	14.964801374681533
224186876	7.349938561868327
143419049	634.6602809023088
214146551	17.257030118809435
188225791	95.72929055594263
1003757948	1652.2497212038152
98066534	17.0
1018101775	8.0
1087522348	20.0
194762308	82.08673941398567
93404353	20.0
199049460	401.14572014692646
271304598	26.0
1340428158	99.30353008827444
120446175	20.0
1389776370	27.0
1361225926	365.47800390955456
1115186169	90.31983057951983
1356704474	23.0
54692863	15.0432137842489
1332864225	401.14572014692646
271545998	1579.0881147581576
1045128444	17.402924198130492
1158168985	19293.45805723834
1370162212	10.0
1321582524	333.5902341963739
144518467	2.5942146245952693
1069195069	22.0
292710526	19293.45805723834
65731165	15.0432137842489
159363711	2919.4057012404623
1421577354	3.0
205435966	178.4336518227558
444876916	1055.4183967378997
175672376	2.0
129529030	1.0
1300146931	20.0
1059540605	20.0
221087278	25.713778221110864
1179175600	3.0
97534918	17.0
181771199	24.0
269345590	10.0
638425148	151.6110736506206
12746522	142.84151565057394
559942872	33.89683749505271
1008883999	372.6872947023801
223323467	20.0
293746862	27.0
205445986	70.59260261714539
1170299347	2.0
150841784	2.0
101956362	24.0
603873662	24.0
215911919	673.7924421032776
636282004	44.879716213132546
415370947	1187.3916870675687
1312518405	2.0
169257104	2.0
268912495	142.84151565057394
555571560	242.5567837369862
1345689378	365.47800390955456
159649479	24.0
170381727	11.718385401149348
411673616	206.70893212305415
274265295	20.0
105201832	987.895508003406
130333484	2.0
1028847765	21.0
1009186758	101.06720972909004
218058495	2.0
139119642	3.0
1184861636	3008.275306524902
296769422	143.90046629184477
1301034507	19293.45805723834
118486375	1055.4183967378997
172351922	561.4025987165189
268495367	635.3069631873411
151376757	1291.5914361273212
1067580728	1742.696941799501
1171036485	142.53801792095624
281517850	25.0
1380047927	86.84366110237666
1009814660	24.0
1247890143	673.7924421032776
224091338	49.76050218567997
1343720991	2.754294594380105
202772361	206.70893212305415
53574411	2401.0635946377915
1044748615	2.0
1198380564	242.5567837369862
1031456629	20.0
1350153832	3.0
433927296	178.4336518227558
1168903361	159.94080842018235
1344371359	9.843307074973932
106513916	2.754294594380105
1447714853	82.25964592793399
171906326	11.718385401149348
206660307	46.65806786747159
168101192	244.87562608545034
166888741	20.0
223367493	25.713778221110864
286058679	7.581180097120649
96203554	22.0
562818341	14.964801374681533
1182173094	242.5567837369862
1136116548	24.0
200213532	13.0
1012262616	102.80195779048141
